policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,segment,model,fuel_type,engine_type,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,rear_brakes_type,displacement,cylinder,transmission_type,gear_box,steering_type,turning_radius,length,width,height,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,is_claim,narrative,claim_amount,image_prompt,image_filename
1.0148192287297986,0.0044039066397011,0.4876492875190805,C19,8155,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1199,4,Manual,5,Electric,4.799775159900736,3844,1734,1530,1336,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the settlement offer I received from your company after my recent accident, which barely covered a fraction of the actual damages and did not account for the significant inconvenience and stress I experienced as a result of the accident. I expect a more reasonable and fair settlement that takes into consideration the full extent of my losses, not just a token gesture.""",3360.19,a photo of a car with damage,sample_486.jpg
0.8404007253414737,0.0267403993123901,0.3878771844528162,C8,26734,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1195,4,Manual,5,Electric,4.800577545105323,3843,1734,1530,1338,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the settlement offer I received from your company, which is a fraction of the actual damages I suffered in the recent accident, and I believe it is unacceptable and unfair. I demand a more reasonable and accurate assessment of my losses and a revised offer that takes into account the full extent of my damages.""",3957.57,a photo of a car with damage,sample_487.jpg
0.7693648221297871,0.0280309509240873,0.7771716963696776,C9,3910,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.853305651005655,3991,1744,1501,1407,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the auto insurance company's settlement offer for my recent accident, which was woefully inadequate and did not cover even a fraction of the damages I incurred. I expect a more reasonable and fair settlement for my losses, and I demand a re-evaluation of my claim to rectify this unacceptable situation.""",2140.45,a photo of a car with damage,sample_488.jpg
0.2303770407106894,0.1691253897576592,0.3887473212291328,C8,4971,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1492,4,Automatic,6,Power,5.198895686397044,4298,1789,1635,1719,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I'm extremely dissatisfied with the settlement offer I received from your company after my recent car accident, which was significantly lower than the actual damages I incurred, and I expect a more reasonable and fair settlement. I demand a re-evaluation of my claim and a more substantial offer to cover the costs of repairs and medical expenses.""",5633.0,a photo of a car with damage,sample_489.jpg
0.6353534283847576,0.0638308040285952,0.631972482575666,C9,3753,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.849941578324229,3995,1744,1501,1408,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am writing to express my extreme dissatisfaction with my recent experience with [Insurance Company], as they have deemed my totaled vehicle a total loss and are refusing to pay out the full value of the vehicle, despite the fact that it was only 2 years old and had minimal mileage. I am extremely frustrated with the lack of transparency and fairness in their handling of my claim, and I demand a re-evaluation of my case immediately.""",16747.87,a photo of a car with damage,sample_490.jpg
1.1726690075210136,0.0263482722894004,0.4348936986152538,C8,8352,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,1000,3,Manual,5,Power,4.704234274366651,3655,1618,1676,1341,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the delay in processing my recent auto insurance claim, which has caused me significant financial hardship and stress. Despite numerous calls and emails, I have yet to receive a resolution or any meaningful updates on the status of my claim.""",1017.08,a photo of a car with damage,sample_491.jpg
0.947221835737982,0.1622007218332662,0.4334044637516528,C9,5250,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,999,3,Manual,5,Power,4.694696604287047,3650,1619,1675,1339,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely disappointed and frustrated that my recent auto insurance claim was denied, despite providing all the necessary documentation and evidence to support my case. The lack of clear communication and poor customer service from your company has left me feeling ignored and disrespected, and I expect a more thorough review of my claim and a fair resolution.""",2169.21,a photo of a car with damage,sample_492.jpg
1.0186714404922936,0.016206584211742,0.4739320461022692,C9,8617,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,1002,3,Manual,5,Power,4.698048864764238,3649,1617,1674,1339,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely disappointed with the lack of promptness in processing my recent insurance claim, which has left me with significant out-of-pocket expenses and unnecessary stress. Despite numerous follow-ups, it's been weeks since I submitted my claim and I've yet to receive any resolution or communication from your company.""",1597.51,a photo of a car with damage,sample_493.jpg
0.8257281165172694,0.1499970186801171,0.5725798998964685,C3,5777,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,1000,3,Manual,5,Power,4.598177628795435,3447,1515,1476,1184,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,0,1,"""I am extremely disappointed and frustrated with the recent denial of my auto insurance claim for the damage to my vehicle, despite providing all the necessary documentation and evidence of the accident. The lack of transparency and communication from your company has been appalling, leaving me feeling unheard and unsupported.""",1346.89,a photo of a car with damage,sample_494.jpg
0.2626693535248982,-0.0027794178418969,0.6598500338461472,C5,73374,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,797,3,Manual,5,Power,4.599657319012985,3444,1514,1476,1183,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I am writing to express my extreme disappointment and frustration with the recent denial of my auto insurance claim, despite providing all required documentation and evidence of the damage to my vehicle. The lack of transparency and fairness in your company's decision-making process has left me feeling unheard and undervalued as a customer.""",1308.07,a photo of a car with damage,sample_495.jpg
0.5598749439822317,0.0081426975401722,0.7866767439782258,C9,4118,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.596649303585585,3443,1514,1475,1183,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I am extremely disappointed and frustrated with the unacceptable delay in processing my auto insurance claim. Despite providing all necessary documentation, it's been over a month and I've yet to receive a settlement or any communication from the company, leaving me stuck with out-of-pocket expenses and financial stress.""",2382.26,a photo of a car with damage,sample_496.jpg
0.2134103815865812,0.0194479968958502,0.3782868163370412,C8,8198,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,998,3,Manual,5,Power,4.698831074475698,3649,1619,1673,1341,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the recent denial of my auto insurance claim, despite providing all necessary documentation and meeting the policy's requirements, it seems the company has arbitrarily decided to reject my legitimate claim without justification or explanation. As a loyal customer for over 10 years, I expect better service and fairness from my insurance provider, and I demand a thorough review and reconsideration of my claim.""",1894.18,a photo of a car with damage,sample_497.jpg
0.2161710231147995,0.0314688276181697,0.5005544971334892,C14,8126,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1199,4,Manual,5,Electric,4.7996343727547695,3844,1735,1530,1334,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the handling of my recent claim, which was deemed a total loss, and I'm still waiting for the insurance company to finalize the settlement and provide a fair payment for my totaled vehicle. The lack of communication and unexplained delays are unacceptable and have caused me significant financial stress and inconvenience.""",13653.7,a photo of a car with damage,sample_498.jpg
1.1450365192592409,0.0890685413113811,0.4623032201113194,C8,8496,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,1003,3,Manual,5,Power,4.693968538166716,3644,1618,1674,1341,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I'm extremely dissatisfied with the lengthy delay in processing my recent auto insurance claim, which has left me without a functioning vehicle and causing me significant inconvenience and financial burden. Despite multiple follow-ups, I've been told that my claim is still pending and no resolution is in sight, which is unacceptable and unprofessional.""",1972.46,a photo of a car with damage,sample_499.jpg
0.974873922781987,0.1549444251727373,0.4771275975664031,C2,8326,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1498,4,Automatic,6,Power,5.199902979445138,4297,1790,1635,1721,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am writing to express my extreme dissatisfaction with the handling of my recent claim, as your company deemed my totaled vehicle a total loss without properly investigating the damage or providing a fair settlement. Despite my repeated requests, I have yet to receive a satisfactory resolution and am still waiting for a fair payout for my totaled vehicle.""",30681.51,a photo of a car with damage,sample_500.jpg
1.1825245749367852,0.1329771984829407,0.5133721019918432,C13,8053,1,B1,M6,CNG,K10C,2,No,No,No,Yes,No,Drum,1000,3,Manual,5,Power,4.6967400274115,3644,1618,1674,1341,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the delay in processing my recent auto insurance claim, which has left me without a functioning vehicle for weeks and causing me significant inconvenience and financial burden. I expect a more efficient and responsive service from my insurance provider, especially considering the premium I've been paying for years.""",1533.24,a photo of a car with damage,sample_501.jpg
0.1822501312130883,0.014685587067413752,0.48056193618850035,C5,8387,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.598298541913407,3445,1514,1475,1186,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I am extremely dissatisfied with the unacceptable delay in processing my recent auto insurance claim, which has left me without a functioning vehicle for weeks and causing unnecessary financial burdens. Despite numerous follow-ups, I've been given no clear timeline for resolution and it's becoming increasingly frustrating.""",2257.1,a photo of a car with damage,sample_502.jpg
0.25296640661030456,0.0621249345046977,0.5874027096540393,C1,26738,1,C1,M7,Petrol,1.2 L K12N Dualjet,6,Yes,Yes,No,Yes,Yes,Drum,1199,4,Automatic,5,Electric,4.842985461843281,3994,1742,1500,1410,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the auto insurance settlement offer I received after my recent accident, which barely covers a fraction of the damages and repairs needed to fix my vehicle. I expect a more reasonable and fair offer from my insurance company to compensate me for the full extent of my losses.""",4391.15,a photo of a car with damage,sample_503.jpg
0.18828040795425754,0.027253584898168755,0.48955007824567653,C9,5586,1,C2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1195,4,Automatic,5,Electric,4.850468349366062,3992,1745,1499,1413,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the handling of my recent claim for my totaled vehicle, which was deemed a total loss by the insurance company, but I'm still waiting for a fair settlement and adequate compensation for the damage and inconvenience I've experienced.""",23858.29,a photo of a car with damage,sample_504.jpg
1.080129271033,0.03087748572242093,0.41724012933745763,C3,17840,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,799,3,Manual,5,Power,4.601532960058256,3441,1514,1475,1186,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I'm extremely disappointed and frustrated with the recent denial of my auto insurance claim, despite providing all necessary documentation and meeting the policy's requirements. The lack of clear communication and lack of effort to resolve the issue has left me feeling unheard and undervalued as a customer.""",1729.96,a photo of a car with damage,sample_505.jpg
0.8450556999633451,0.12320663243716665,0.3275395532931685,C9,8141,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1496,4,Automatic,6,Power,5.200312371062518,4300,1790,1635,1718,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with my recent experience with XYZ Insurance Company, as they have deemed my totaled vehicle a 'total loss' and are only offering a paltry settlement that barely covers the loan balance, let alone the actual value of the vehicle. I expect a more reasonable and fair assessment of the damage and a better offer to compensate me for my loss.""",34405.66,a photo of a car with damage,sample_506.jpg
0.6596587215205602,0.18028485157607618,0.5107433810609937,C10,72799,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1495,4,Automatic,6,Power,5.203808474805092,4296,1790,1635,1718,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the handling of my recent claim, which was deemed a total loss, and the adjuster's lack of communication and empathy has caused me significant stress and inconvenience. Despite my repeated calls and emails, I have yet to receive a clear explanation of the settlement process and a fair offer for my damaged vehicle.""",25729.79,a photo of a car with damage,sample_507.jpg
0.5528607465641631,0.0886011338422003,0.4559582847178758,C3,3937,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.600262569151842,3444,1515,1476,1183,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I am extremely dissatisfied with the unacceptable delay in processing my recent auto insurance claim. Despite submitting all necessary documentation over a month ago, I have yet to receive a decision or any communication from your company, leaving me feeling frustrated and uncertain about the status of my claim.""",1715.91,a photo of a car with damage,sample_508.jpg
0.4285849995361984,0.04562592659122919,0.6000014135965861,C8,8240,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,999,4,Manual,5,Manual,4.599215605088532,3443,1515,1819,1184,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I am extremely disappointed and frustrated with the recent denial of my auto insurance claim, despite providing all necessary documentation and evidence of the damage to my vehicle. The lack of communication and transparency from your company has left me feeling unheard and undervalued as a customer.""",2130.37,a photo of a car with damage,sample_509.jpg
1.1666343979413039,0.11793349020065587,0.3064743678991201,C9,17369,1,C2,M7,Petrol,1.5 L U2 CRDi,6,Yes,Yes,No,Yes,Yes,Disc,1197,4,Automatic,5,Electric,4.848472819502132,3993,1742,1501,1407,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the settlement offer I received from your company after filing a claim for damages to my vehicle, which was significantly lower than the actual cost of repairs and did not take into account the inconvenience and stress I experienced as a result of the accident. I expect a more reasonable and fair offer to be made to cover the full extent of my losses.""",6777.49,a photo of a car with damage,sample_510.jpg
0.09158611559800142,0.018078179662847936,0.5120945223068365,C1,17891,1,C1,M7,Petrol,1.2 L K12N Dualjet,6,Yes,Yes,No,Yes,Yes,Drum,1196,4,Automatic,5,Electric,4.849993386066151,3989,1741,1500,1406,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the handling of my recent claim, as my totaled vehicle was deemed a total loss and I was offered a settlement that is significantly lower than the actual value of the vehicle. I expect a more accurate assessment and a better offer from my insurance company to cover the true value of my damaged property.""",18627.62,a photo of a car with damage,sample_511.jpg
0.4303849280752732,0.16162542689842413,0.5041006310955053,C9,8402,1,B1,M8,CNG,K10C,2,No,Yes,No,Yes,No,Drum,997,3,Manual,5,Power,4.699078053192626,3653,1620,1677,1339,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the unacceptable delay in processing my recent auto insurance claim. Despite following all necessary procedures, it's been over a month since I submitted my claim and I'm still waiting for a resolution, which is causing me significant financial stress and inconvenience.""",1371.15,a photo of a car with damage,sample_512.jpg
0.256719921943459,0.1629270672428815,0.5079924017247122,C9,-1092,1,C1,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1199,4,Automatic,5,Electric,4.850095971103688,3991,1742,1500,1411,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am writing to express my extreme disappointment and frustration with the handling of my recent auto insurance claim, which has been deemed a total loss despite my repeated requests for a thorough investigation and fair compensation. Your company's lack of transparency and unresponsiveness has left me feeling frustrated and betrayed, and I demand a more thorough and fair resolution to this situation.""",14349.27,a photo of a car with damage,sample_513.jpg
1.0399554377308167,0.19683621133692603,0.6671408155277616,C8,8126,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1492,4,Automatic,6,Power,5.200156330989873,4301,1790,1636,1720,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the handling of my recent insurance claim, as my totaled vehicle was deemed a total loss despite being only 6 months old and having minimal mileage, and the insurance company is refusing to provide a fair settlement to cover the full value of the vehicle. The lack of transparency and fairness in this process has left me feeling frustrated and betrayed by the insurance company's handling of my claim.""",28439.31,a photo of a car with damage,sample_514.jpg
1.060981736790936,0.13160999283159797,0.5162375417195875,C8,8674,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1196,4,Manual,5,Electric,4.800421355990562,3842,1735,1530,1336,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the way my recent claim was handled by your company, as I was told my vehicle was a total loss and then was told it could be repaired, only to find out it's still not fixed and now I'm stuck with a useless vehicle and no clear resolution. I expect a more efficient and honest approach to claims processing from my insurance provider.""",17262.79,a photo of a car with damage,sample_515.jpg
0.7516100682892669,0.05281011386188621,0.7617751252573848,C8,8256,1,B2,M8,CNG,K10C,2,No,Yes,No,Yes,No,Drum,1198,4,Manual,5,Power,4.798690531116054,3654,1620,1676,1340,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,"""I am extremely disappointed with the recent settlement offer I received from your company, which was woefully inadequate to cover the damages to my vehicle after the accident. Despite providing detailed documentation and evidence of the extent of the damage, your adjuster's offer was a mere fraction of what I believe is fair and reasonable.""",4725.4,a photo of a car with damage,sample_516.jpg
0.6406216699189738,0.02764658249709457,0.7312310138478222,C10,3634,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1199,4,Automatic,5,Electric,4.854342242094029,3988,1744,1500,1409,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I'm extremely dissatisfied with the auto insurance company's settlement offer, which is a paltry sum that doesn't even cover half of the damages to my vehicle, let alone the medical expenses and lost wages I incurred as a result of the accident. I demand a more reasonable and fair settlement that takes into account the full extent of my losses.""",2800.57,a photo of a car with damage,sample_517.jpg
1.1079332636338777,0.01924321300490694,0.3627890839430266,C8,8216,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,798,3,Manual,5,Power,4.5983913938142225,3441,1515,1476,1186,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I am extremely dissatisfied with the recent denial of my auto insurance claim, despite providing all necessary documentation and evidence of the damage to my vehicle. The lack of transparency and lack of communication from your company has been frustrating and unprofessional, leaving me feeling unheard and undervalued as a customer.""",1018.42,a photo of a car with damage,sample_518.jpg
1.0745815228446722,0.023604832889652944,0.7745756381212865,C8,4094,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.798464755199333,3845,1735,1530,1337,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I'm extremely dissatisfied with the settlement offer I received from your company after filing a claim following a recent car accident, as it's nowhere near the actual cost of the damages and repairs. I expect a more reasonable and fair offer that takes into account the full extent of the damage, not just a token gesture to make me go away.""",3687.26,a photo of a car with damage,sample_519.jpg
0.33029118347022723,0.05955060821564732,0.49635985677241445,C5,5901,4,A,M9,Diesel,1.5 Turbocharged Revotorq,2,No,No,No,Yes,No,Drum,1496,3,Manual,5,Electric,5.000857948418262,3990,1751,1525,1485,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,5,1,"""I am extremely disappointed and frustrated that my recent auto insurance claim was denied, despite providing all the necessary documentation and evidence of the damage to my vehicle. The lack of clear communication and poor handling of my claim has caused unnecessary stress and financial burden, and I expect a more satisfactory resolution.""",1849.44,a photo of a car with damage,sample_520.jpg
0.09787975425327339,0.03467882516410978,0.3780935197080574,C8,26775,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,1198,3,Manual,5,Power,4.697150839220817,3650,1618,1675,1339,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I'm extremely dissatisfied with the unacceptable delay in processing my auto insurance claim, which has left me without a functioning vehicle for weeks and caused me significant financial burdens. I expect a more efficient and reliable claims process from your company, especially considering the premium I've been paying for years.""",1047.16,a photo of a car with damage,sample_521.jpg
0.8509180860244441,0.01289791025611654,0.3893371916392243,C7,34503,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,797,3,Manual,5,Power,4.598946515070624,3442,1514,1475,1185,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I'm extremely dissatisfied with the unacceptable delay in processing my recent auto insurance claim, which has left me without a functioning vehicle and causing me significant inconvenience and financial burden. Despite numerous calls and emails, I've yet to receive a clear update on the status of my claim or a resolution to get my car repaired.""",2063.46,a photo of a car with damage,sample_522.jpg
0.06441719633417817,0.19940191901886278,0.304948178307039,C3,26816,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1496,4,Automatic,6,Power,5.20211378612158,4301,1789,1635,1717,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am writing to express my extreme frustration and disappointment with the way my recent auto insurance claim was handled. Despite having comprehensive coverage, my vehicle was deemed a total loss after a minor fender bender, and the adjuster is refusing to pay out the full value of my vehicle, citing'market value' as an excuse.""",34296.71,a photo of a car with damage,sample_523.jpg
0.8367896619873287,0.033067553253463826,0.3755186478869493,C10,34281,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1198,4,Manual,5,Electric,4.798569612280574,3844,1735,1530,1334,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the settlement offer I received from your company after reporting a recent accident, as it does not cover even half of the damages to my vehicle, despite my meticulous documentation and evidence of the incident. I demand a more reasonable and fair settlement that accurately reflects the true value of my losses.""",3529.88,a photo of a car with damage,sample_524.jpg
0.9731060342823711,0.11314631053183064,0.7069340048985825,C13,26789,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1496,4,Automatic,6,Power,5.200088869901381,4298,1789,1635,1715,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the way my auto insurance company handled my recent claim, which was deemed a total loss. Despite providing all the necessary documentation and evidence, I was only offered a paltry settlement that barely covers the cost of the vehicle, let alone any additional expenses I've incurred due to the inconvenience and stress caused by their slow and unresponsive claims process.""",30072.58,a photo of a car with damage,sample_525.jpg
0.9885440396753379,0.08059152139199902,0.4756352347382788,C8,26935,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1491,4,Automatic,6,Power,5.199570970906234,4299,1792,1635,1716,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the settlement offer I received from your company after my recent car accident, which was woefully inadequate and failed to cover even a fraction of the actual damages I incurred. I expect a more reasonable and fair settlement, and I demand a review of my case to rectify this unacceptable outcome.""",7960.48,a photo of a car with damage,sample_526.jpg
0.08505827871382869,0.0075017846176799845,0.7008053385830918,C9,3521,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.852064902998252,3990,1744,1500,1410,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely disappointed with the settlement offer I received from your company, which was significantly lower than I had expected and didn't even cover the full cost of the repairs to my damaged vehicle. I feel like my insurance company is more interested in saving money than in fairly compensating me for my losses.""",3741.72,a photo of a car with damage,sample_527.jpg
1.0717330252492334,0.12974618182848266,0.5785339740274681,C2,27038,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1198,4,Manual,5,Electric,4.802152093098036,3843,1734,1530,1335,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the settlement offer my insurance company made after my recent car accident, which barely covered a fraction of the actual damages and didn't even account for the loss of use of my vehicle during the repair process. I expect a more reasonable and fair settlement, considering I've been a loyal customer for over 10 years.""",3572.09,a photo of a car with damage,sample_528.jpg
1.0901360886180989,0.022231320709623886,0.38156446539748173,C10,3723,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.850136077527751,3992,1745,1500,1406,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely disappointed and frustrated with the unsatisfactory settlement offer I received from your company after filing a claim following a recent accident. Despite providing extensive documentation and evidence of my damages, your adjuster's final offer was woefully inadequate and failed to cover even a fraction of my actual losses, leaving me feeling taken advantage of and undervalued.""",2451.84,a photo of a car with damage,sample_529.jpg
0.8783500167963028,0.020487990656930653,0.5393687032513887,C3,72320,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.848968951686283,3993,1746,1501,1406,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the settlement offer I received from your company after filing a claim, which was woefully inadequate and failed to cover the full extent of my damages. Despite providing thorough documentation and evidence of the accident, your adjuster's final offer was a paltry sum that barely scratches the surface of my losses.""",2899.5,a photo of a car with damage,sample_530.jpg
0.22977153911899778,0.03141747778122189,0.5648887930246911,C10,26617,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1196,4,Automatic,5,Electric,4.851785988026914,3991,1745,1500,1411,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am writing to express my extreme disappointment and frustration with the handling of my recent auto insurance claim, which has been deemed a total loss despite my vehicle being only 3 years old and having a clean driving record. The lack of communication and inadequate assistance from your company has made this entire process a nightmare, and I demand a more satisfactory resolution.""",12390.06,a photo of a car with damage,sample_531.jpg
1.1415148984878254,0.026582143536352975,0.38853988268817496,C3,26820,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1490,4,Automatic,6,Power,5.198144203779929,4305,1790,1635,1718,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the settlement offer I received from your company, which is a grossly inadequate amount considering the extent of the damages and injuries I sustained in the recent accident. I expect a more reasonable and fair settlement that takes into account the full extent of my losses, not just a token amount that barely covers a fraction of my expenses.""",7344.17,a photo of a car with damage,sample_532.jpg
